Subject Head_Dist.cm Time Trial Message L_Pupil_Diameter.mm L_Event R_Pupil_Diameter.mm R_Event
11 70 219636240 2 NA 0 Blink 0 Blink
11 70 219640241 2 NA 0 Blink 0 Blink
11 70 219644242 2 NA 0 Blink 0 Blink
11 70 219648242 2 NA 0 Blink 0 Blink
11 70 219652243 2 NA 0 Blink 0 Blink
11 70 219656243 2 NA 0 Blink 0 Blink
11 70 219660244 2 NA 0 Blink 0 Blink
11 70 219664244 2 NA 0 Blink 0 Blink
11 70 219668245 2 NA 0 Blink 0 Blink
11 70 219672246 2 NA 0 Blink 0 Blink
11 70 219676246 2 NA 0 Blink 0 Blink
11 70 219680247 2 NA 0 Blink 0 Blink
11 70 219684247 2 NA 0 Blink 0 Blink
11 70 219688248 2 NA 0 Blink 0 Blink
11 70 219692248 2 NA 0 Blink 0 Blink
11 70 219696249 2 NA 0 Blink 0 Blink
11 70 219700250 2 NA 0 Blink 0 Blink
11 70 219704250 2 NA 0 Blink 0 Blink
11 70 219708251 2 NA 0 Blink 0 Blink
11 70 219712251 2 NA 0 Blink 0 Blink
11 70 219716252 2 NA 0 Blink 0 Blink
11 70 219720253 2 NA 0 Blink 0 Blink
11 70 219724253 2 NA 0 Blink 0 Blink
11 70 219728254 2 NA 0 Blink 0 Blink
11 70 219732254 2 NA 0 Blink 0 Blink
11 70 219736255 2 NA 0 Blink 0 Blink
11 70 219740255 2 NA 0 Blink 0 Blink
11 70 219744256 2 NA 0 Blink 0 Blink
11 70 219748257 2 NA 0 Blink 0 Blink
11 70 219752257 2 NA 0 Blink 0 Blink
11 70 219756258 2 NA 0 Blink 0 Blink
11 70 219760258 2 NA 0 Blink 0 Blink
11 70 219764259 2 NA 0 Blink 0 Blink
11 70 219768260 2 NA 0 Blink 0 Blink
11 70 219772260 2 NA 0 Blink 0 Blink
11 70 219776261 2 NA 0 Blink 0 Blink
11 70 219780261 2 NA 0 Blink 0 Blink
11 70 219784262 2 NA 0 Blink 0 Blink
11 70 219788262 2 NA 0 Blink 0 Blink
11 70 219796264 2 NA 0 Blink 0 Blink
11 70 219800264 2 NA 0 Blink 0 Blink
11 70 219804265 2 NA 0 Blink 0 Blink
11 70 219808265 2 NA 0 Blink 0 Blink
11 70 219812266 2 NA 0 Blink 0 Blink
11 70 219816267 2 NA 0 Blink 0 Blink
11 70 219820267 2 NA 0 Blink 0 Blink
11 70 219824268 2 NA 0 Blink 0 Blink
11 70 219828268 2 NA 0 Blink 0 Blink
11 70 219832269 2 NA 0 Blink 0 Blink
11 70 219836269 2 NA 0 Blink 0 Blink
11 70 219844271 2 NA 0 Blink 0 Blink
11 70 219848271 2 NA 0 Blink 0 Blink
11 70 219852272 2 NA 0 Blink 0 Blink
11 70 219856272 2 NA 0 Blink 0 Blink
11 70 219860273 2 NA 0 Blink 0 Blink
11 70 219864274 2 NA 0 Blink 0 Blink
11 70 219868274 2 NA 0 Blink 0 Blink
11 70 219872275 2 NA 0 Blink 0 Blink
11 70 219876275 2 NA 0 Blink 0 Blink
11 70 219880276 2 NA 0 Blink 0 Blink
11 70 219884276 2 NA 0 Blink 0 Blink
11 70 219888277 2 NA 0 Blink 0 Blink
11 70 219892278 2 NA 0 Blink 0 Blink
11 70 219896278 2 NA 0 Blink 0 Blink
11 70 219900279 2 NA 0 Blink 0 Blink
11 70 219904279 2 NA 0 Blink 0 Blink
11 70 219908280 2 NA 0 Blink 0 Blink
11 70 219912280 2 NA 0 Blink 0 Blink
11 70 219916281 2 NA 0 Blink 0 Blink
11 70 219920282 2 NA 0 Blink 0 Blink
11 70 219924282 2 NA 0 Blink 0 Blink
11 70 219928283 2 NA 0 Blink 0 Blink
11 70 219932283 2 NA 0 Blink 0 Blink
11 70 219936284 2 NA 0 Blink 0 Blink
11 70 219940285 2 NA 0 Blink 0 Blink
11 70 219944285 2 NA 0 Blink 0 Blink
11 70 219948286 2 NA 0 Blink 0 Blink
11 70 219952286 2 NA 0 Blink 0 Blink
11 70 219956287 2 NA 0 Blink 0 Blink
11 70 219960287 2 NA 0 Blink 0 Blink
11 70 219964288 2 NA 0 Blink 0 Blink
11 70 219968289 2 NA 0 Blink 0 Blink
11 70 219972289 2 NA 0 Blink 0 Blink
11 70 219976290 2 NA 0 Blink 0 Blink
11 70 219980290 2 NA 0 Blink 0 Blink
11 70 219984291 2 NA 0 Blink 0 Blink
11 70 219988292 2 NA 0 Blink 0 Blink
11 70 219992292 2 NA 0 Blink 0 Blink
11 70 219996293 2 NA 0 Blink 0 Blink
11 70 220000293 2 NA 0 Blink 0 Blink
11 70 220004294 2 NA 0 Blink 0 Blink
11 70 220008294 2 NA 0 Blink 0 Blink
11 70 220012295 2 NA 0 Blink 0 Blink
11 70 220016296 2 NA 0 Blink 0 Blink
11 70 220020296 2 NA 0 Blink 0 Blink
11 70 220024297 2 NA 0 Blink 0 Blink
11 70 220028297 2 NA 0 Blink 0 Blink
11 70 220032298 2 NA 0 Blink 0 Blink
11 70 220036299 2 NA 0 Blink 0 Blink
11 70 220040299 2 NA 0 Blink 0 Blink
11 70 220044300 2 NA 0 Blink 0 Blink
11 70 220048300 2 NA 0 Blink 0 Blink
11 70 220052301 2 NA 0 Blink 0 Blink
11 70 220060302 2 NA 0 Blink 0 Blink
11 70 220064303 2 NA 0 Blink 0 Blink
11 70 220068303 2 NA 0 Blink 0 Blink
11 70 220072304 2 NA 0 Blink 0 Blink
11 70 220076304 2 NA 0 Blink 0 Blink
11 70 220080305 2 NA 0 Blink 0 Blink
11 70 220084306 2 NA 0 Blink 0 Blink
11 70 220088306 2 NA 0 Blink 0 Blink
11 70 220092307 2 NA 0 Blink 0 Blink
11 70 220096307 2 NA 0 Blink 0 Blink
11 70 220100308 2 NA 0 Blink 0 Blink
11 70 220104308 2 NA 0 Blink 0 Blink
11 70 220108309 2 NA 0 Blink 0 Blink
11 70 220112310 2 NA 0 Blink 0 Blink
11 70 220116310 2 NA 0 Blink 0 Blink
11 70 220120311 2 NA 0 Blink 0 Blink
11 70 220124311 2 NA 0 Blink 0 Blink
11 70 220128312 2 NA 0 Blink 0 Blink
11 70 220132313 2 NA 0 Blink 0 Blink
11 70 220136313 2 NA 0 Blink 0 Blink
11 70 220140314 2 NA 0 Blink 0 Blink
11 70 220144314 2 NA 0 Blink 0 Blink
11 70 220148315 2 NA 0 Blink 0 Blink
11 70 220152315 2 NA 0 Blink 0 Blink
11 70 220156316 2 NA 0 Blink 0 Blink
11 70 220160317 2 NA 0 Blink 0 Blink
11 70 220164317 2 NA 0 Blink 0 Blink
11 70 220168318 2 NA 0 Blink 0 Blink
11 70 220172318 2 NA 0 Blink 0 Blink
11 70 220176319 2 NA 0 Blink 0 Blink
11 70 220180319 2 NA 0 Blink 0 Blink
11 70 220184320 2 NA 0 Blink 0 Blink
11 70 220188321 2 NA 0 Blink 0 Blink
11 70 220192321 2 NA 0 Blink 0 Blink
11 70 220196322 2 NA 0 Blink 0 Blink
11 70 220200322 2 NA 0 Blink 0 Blink
11 70 220204323 2 NA 0 Blink 0 Blink
11 70 220208324 2 NA 0 Blink 0 Blink
11 70 220212324 2 NA 0 Blink 0 Blink
11 70 220216325 2 NA 0 Blink 0 Blink
11 70 220224326 2 NA 0 Blink 0 Blink
11 70 220228326 2 NA 0 Blink 0 Blink
11 70 220232327 2 NA 0 Blink 0 Blink
11 70 220236328 2 NA 0 Blink 0 Blink
11 70 220240328 2 NA 0 Blink 0 Blink
11 70 220244329 2 NA 0 Blink 0 Blink
11 70 220248329 2 NA 0 Blink 0 Blink
11 70 220252330 2 NA 0 Blink 0 Blink
11 70 220256331 2 NA 0 Blink 0 Blink
11 70 220260331 2 NA 0 Blink 0 Blink
11 70 220264332 2 NA 0 Blink 0 Blink
11 70 220268332 2 NA 0 Blink 0 Blink
11 70 220272333 2 NA 0 Blink 0 Blink
11 70 220280334 2 NA 0 Blink 0 Blink
11 70 220284335 2 NA 0 Blink 0 Blink
11 70 220288335 2 NA 0 Blink 0 Blink
11 70 220292336 2 NA 0 Blink 0 Blink
11 70 220296336 2 NA 0 Blink 0 Blink
11 70 220300337 2 NA 0 Blink 0 Blink
11 70 220304338 2 NA 0 Blink 0 Blink
11 70 220308338 2 NA 0 Blink 0 Blink
11 70 220312339 2 NA 0 Blink 0 Blink
11 70 220316339 2 NA 0 Blink 0 Blink
11 70 220320340 2 NA 0 Blink 0 Blink
11 70 220324340 2 NA 0 Blink 0 Blink
11 70 220328341 2 NA 0 Blink 0 Blink
11 70 220332342 2 NA 0 Blink 0 Blink
11 70 220336342 2 NA 0 Blink 0 Blink
11 70 220340343 2 NA 0 Blink 0 Blink
11 70 220344343 2 NA 0 Blink 0 Blink
11 70 220348344 2 NA 0 Blink 0 Blink
11 70 220352345 2 NA 0 Blink 0 Blink
11 70 220356345 2 NA 0 Blink 0 Blink
11 70 220360346 2 NA 0 Blink 0 Blink
11 70 220364346 2 NA 0 Blink 0 Blink
11 70 220368347 2 NA 0 Blink 0 Blink
11 70 220372347 2 NA 0 Blink 0 Blink
11 70 220376348 2 NA 0 Blink 0 Blink
11 70 220380349 2 NA 0 Blink 0 Blink
11 70 220384349 2 NA 0 Blink 0 Blink
11 70 220388350 2 NA 0 Blink 0 Blink
11 70 220392350 2 NA 0 Blink 0 Blink
11 70 220396351 2 NA 0 Blink 0 Blink
11 70 220400351 2 NA 0 Blink 0 Blink
11 70 220404352 2 NA 0 Blink 0 Blink
11 70 220408353 2 NA 0 Blink 0 Blink
11 70 220412353 2 NA 0 Blink 0 Blink
11 70 220416354 2 NA 0 Blink 0 Blink
11 70 220420354 2 NA 0 Blink 0 Blink
11 70 220424355 2 NA 0 Blink 0 Blink
11 70 220428356 2 NA 0 Blink 0 Blink
11 70 220432356 2 NA 0 Blink 0 Blink
11 70 220436357 2 NA 0 Blink 0 Blink
11 70 220440357 2 NA 0 Blink 0 Blink
11 70 220444358 2 NA 0 Blink 0 Blink
11 70 220448358 2 NA 0 Blink 0 Blink
11 70 220452359 2 NA 0 Blink 0 Blink
11 70 220456360 2 NA 0 Blink 0 Blink
11 70 220460360 2 NA 0 Blink 0 Blink
11 70 220464361 2 NA 0 Blink 0 Blink
11 70 220468361 2 NA 0 Blink 0 Blink
11 70 220472362 2 NA 0 Blink 0 Blink
11 70 220476363 2 NA 0 Blink 0 Blink
11 70 220480363 2 NA 0 Blink 0 Blink
11 70 220484364 2 NA 0 Blink 0 Blink
11 70 220488364 2 NA 0 Blink 0 Blink
11 70 220492365 2 NA 0 Blink 0 Blink
11 70 220500366 2 NA 0 Blink 0 Blink
11 70 220508367 2 NA 0 Blink 0 Blink
11 70 220512368 2 NA 0 Blink 0 Blink
11 70 220516368 2 NA 0 Blink 0 Blink
11 70 220520369 2 NA 0 Blink 0 Blink
11 70 220524370 2 NA 0 Blink 0 Blink
11 70 220528370 2 NA 0 Blink 0 Blink
11 70 220532371 2 NA 0 Blink 0 Blink
11 70 220536371 2 NA 0 Blink 0 Blink
11 70 220540372 2 NA 0 Blink 0 Blink
11 70 220544372 2 NA 0 Blink 0 Blink
11 70 220548373 2 NA 0 Blink 0 Blink
11 70 220552374 2 NA 0 Blink 0 Blink
11 70 220556374 2 NA 0 Blink 0 Blink
11 70 220560375 2 NA 0 Blink 0 Blink
11 70 220564375 2 NA 0 Blink 0 Blink
11 70 220568376 2 NA 0 Blink 0 Blink
11 70 220572377 2 NA 0 Blink 0 Blink
11 70 220576377 2 NA 0 Blink 0 Blink
11 70 220580378 2 NA 0 Blink 0 Blink
11 70 220584378 2 NA 0 Blink 0 Blink
11 70 220588379 2 NA 0 Blink 0 Blink
11 70 220592379 2 NA 0 Blink 0 Blink
11 70 220596380 2 NA 0 Blink 0 Blink
11 70 220600381 2 NA 0 Blink 0 Blink
11 70 220604381 2 NA 0 Blink 0 Blink
11 70 220608382 2 NA 0 Blink 0 Blink
11 70 220612382 2 NA 0 Blink 0 Blink
11 70 220616383 2 NA 0 Blink 0 Blink
11 70 220620384 2 NA 0 Blink 0 Blink
11 70 220624384 2 NA 0 Blink 0 Blink
11 70 220628385 2 NA 0 Blink 0 Blink
11 70 220632385 2 NA 0 Blink 0 Blink
11 70 220636386 2 NA 0 Blink 0 Blink
11 70 220640386 2 NA 0 Blink 0 Blink
11 70 220644387 2 NA 0 Blink 0 Blink
11 70 220648388 2 NA 0 Blink 0 Blink
11 70 220652388 2 NA 0 Blink 0 Blink
11 70 220656389 2 NA 0 Blink 0 Blink
11 70 220660389 2 NA 0 Blink 0 Blink
11 70 220668390 2 NA 0 Blink 0 Blink
11 70 220672391 2 NA 0 Blink 0 Blink
11 70 220676392 2 NA 0 Blink 0 Blink
11 70 220680392 2 NA 0 Blink 0 Blink
11 70 220684393 2 NA 0 Blink 0 Blink
11 70 220688393 2 NA 0 Blink 0 Blink
11 70 220692394 2 NA 0 Blink 0 Blink
11 70 220696395 2 NA 0 Blink 0 Blink
11 70 220700395 2 NA 0 Blink 0 Blink
11 70 220704396 2 NA 0 Blink 0 Blink
11 70 220708396 2 NA 0 Blink 0 Blink
11 70 220712397 2 NA 0 Blink 0 Blink
11 70 220716397 2 NA 0 Blink 0 Blink
11 70 220720398 2 NA 0 Blink 0 Blink
11 70 220728399 2 NA 0 Blink 0 Blink
11 70 220732400 2 NA 0 Blink 0 Blink
11 70 220736400 2 NA 0 Blink 0 Blink
11 70 220740401 2 NA 0 Blink 0 Blink
11 70 220744402 2 NA 0 Blink 0 Blink
11 70 220748402 2 NA 0 Blink 0 Blink
11 70 220752403 2 NA 0 Blink 0 Blink
11 70 220756403 2 NA 0 Blink 0 Blink
11 70 220760404 2 NA 0 Blink 0 Blink
11 70 220764404 2 NA 0 Blink 0 Blink
11 70 220768405 2 NA 0 Blink 0 Blink
11 70 220772406 2 NA 0 Blink 0 Blink
11 70 220776406 2 NA 0 Blink 0 Blink
11 70 220780407 2 NA 0 Blink 0 Blink
11 70 220784407 2 NA 0 Blink 0 Blink
11 70 220788408 2 NA 0 Blink 0 Blink
11 70 220792409 2 NA 0 Blink 0 Blink
11 70 220796409 2 NA 0 Blink 0 Blink
11 70 220800410 2 NA 0 Blink 0 Blink
11 70 220804410 2 NA 0 Blink 0 Blink
11 70 220808411 2 NA 0 Blink 0 Blink
11 70 220812411 2 NA 0 Blink 0 Blink
11 70 220816412 2 NA 0 Blink 0 Blink
11 70 220820413 2 NA 0 Blink 0 Blink
11 70 220824413 2 NA 0 Blink 0 Blink
11 70 220828414 2 NA 0 Blink 0 Blink
11 70 220832414 2 NA 0 Blink 0 Blink
11 70 220836415 2 NA 0 Blink 0 Blink
11 70 220840416 2 NA 0 Blink 0 Blink
11 70 220844416 2 NA 0 Blink 0 Blink
11 70 220848417 2 NA 0 Blink 0 Blink
11 70 220852417 2 NA 0 Blink 0 Blink
11 70 220856418 2 NA 0 Blink 0 Blink
11 70 220860418 2 NA 0 Blink 0 Blink
11 70 220864419 2 NA 0 Blink 0 Blink
11 70 220868420 2 NA 0 Blink 0 Blink
11 70 220872420 2 NA 0 Blink 0 Blink
11 70 220876421 2 NA 0 Blink 0 Blink
11 70 220880421 2 NA 0 Blink 0 Blink
11 70 220884422 2 NA 0 Blink 0 Blink
11 70 220888423 2 NA 0 Blink 0 Blink
11 70 220892423 2 NA 0 Blink 0 Blink
11 70 220896424 2 NA 0 Blink 0 Blink
11 70 220900424 2 NA 0 Blink 0 Blink
11 70 220904425 2 NA 0 Blink 0 Blink
11 70 220908425 2 NA 0 Blink 0 Blink
11 70 220912426 2 NA 0 Blink 0 Blink
11 70 220916427 2 NA 0 Blink 0 Blink
11 70 220920427 2 NA 0 Blink 0 Blink
11 70 220924428 2 NA 0 Blink 0 Blink
11 70 220928428 2 NA 0 Blink 0 Blink
11 70 220932429 2 NA 6.1531 Blink 6.0937 Blink
11 70 220936429 2 NA 6.1865 Saccade 6.086 Saccade
11 70 220940430 2 NA 6.23 Saccade 6.0825 Saccade
11 70 220944431 2 NA 6.2628 Saccade 6.0922 Saccade
11 70 220948431 2 NA 6.2894 Saccade 6.1028 Saccade
11 70 220952432 2 NA 6.315 Saccade 6.1055 Saccade
11 70 220956432 2 NA 6.3306 Saccade 6.107 Saccade
11 70 220960433 2 NA 6.3445 Fixation 6.1279 Saccade
11 70 220964434 2 NA 6.3419 Fixation 6.1481 Fixation
11 70 220968434 2 NA 6.3482 Fixation 6.1603 Fixation
11 70 220972435 2 NA 6.347 Fixation 6.166 Fixation
11 70 220976435 2 NA 6.3512 Fixation 6.1753 Fixation
11 70 220980436 2 NA 6.3476 Fixation 6.1844 Fixation
11 70 220984436 2 NA 6.3474 Fixation 6.1909 Fixation
11 70 220988437 2 NA 6.3413 Fixation 6.1826 Fixation
11 70 220992438 2 NA 6.344 Fixation 6.1791 Fixation
11 70 220996438 2 NA 6.345 Fixation 6.1762 Fixation
11 70 221000439 2 NA 6.3492 Fixation 6.1734 Fixation
11 70 221004439 2 NA 6.3586 Fixation 6.1727 Fixation
11 70 221008440 2 NA 6.3656 Fixation 6.1747 Fixation
11 70 221012531 2 NA 6.38 Fixation 6.1665 Fixation
11 70 221016621 2 NA 6.3927 Fixation 6.1624 Fixation
11 70 221020712 2 NA 6.4005 Fixation 6.16 Fixation
11 70 221024803 2 NA 6.4105 Fixation 6.1626 Fixation
11 70 221028894 2 NA 6.4156 Fixation 6.1613 Fixation
11 70 221032984 2 NA 6.4161 Fixation 6.1657 Fixation
11 70 221037075 2 NA 6.4144 Fixation 6.1728 Fixation
